COMMENT_ID,AUTHOR,DATE,YOUTUBE_TITLE,CONTENT,CLASS
ye74e3ut3esanl5g,John Miller,2013-12-02T05:37:02,Introduction to Meditation,Keep up the good work! Help me reach 1 million subscribers!,0
cibwkj108eqlqvbm,Michael Garcia,2013-11-19T05:20:24,Discovering Hidden Gems: Local Travel,Share this with your friends! https://is.gd/elp619 Limited stock available! Don't miss out!,1
sz9huhhqajy7ioyg,William Jones,2013-12-13T06:45:22,How to Cook the Perfect Steak,"Hurry, offer ends soon! https://tinyurl.com/6e212g Limited stock available! Share this with someone who needs to see it!",1
s6jgweuh044ct9rr,Sophia Smith,2013-12-22T17:37:00,Effective Time Management Strategies,Such an inspiring video! Don't forget to share with your friends!,0
wn9u3ya40o40fjrs,Alexander Smith,2013-11-04T06:59:48,Healthy Breakfast Ideas,Make thousands of dollars easily! https://tinyurl.com/dc09np Check it out now! Help me reach 1 million subscribers!,1
acntpcx8uetk9rf5,Michael Jones,2013-12-24T19:32:05,The Science of Happiness,"Very helpful, thank you! Join our community!",0
nx4oa4q52iohqwey,Sophia Garcia,2013-12-21T13:38:24,Secrets of Successful Entrepreneurs,Click here for free stuff! https://is.gd/j26akt Check it out now! Check out my other videos!,1
r0r0knd48fb5yp2l,Ava Miller,2013-12-24T00:25:56,Discovering Hidden Gems: Local Travel,Unlock premium content! https://is.gd/ab2y8q Offer expires soon! Check out my other videos!,1
ll94u081pexnpjbe,James Miller,2013-11-13T15:50:37,10 Tips for Better Productivity,I appreciate your effort in making this video. Leave a comment below!,0
226t4rj7o9o6j31h,Ava Williams,2013-12-18T15:57:21,Healthy Breakfast Ideas,Great content! Become a member today!,0
nlfnzfirjaopxzyz,James Brown,2013-11-05T05:30:42,The Art of Photography,I'm impressed! Support my channel!,0
o3ftuxspt131eowe,Alexander Johnson,2013-11-01T12:35:39,Mastering the Basics of Drawing,This changed my perspective! Become a member today!,0
h2t1roy24eoeoqz4,Sophia Davis,2013-12-11T20:38:07,Creative Writing Workshop,Unlock premium content! https://bit.ly/2sts4r Check it out now! Tag a friend who needs to watch this!,1
hbw6uygjv0n7a53u,Sophia Davis,2013-12-15T00:01:17,Mastering Guitar Techniques,I'm subscribing to your channel! Become a member today!,0
sgt1qm67cgwgf170,Ava Smith,2013-12-24T23:29:58,Discovering Hidden Gems: Local Travel,Such an inspiring video! Please like and subscribe!,0
vis2o3a2lkgh1pps,James Davis,2013-11-09T18:24:51,Discovering Hidden Gems: Local Travel,Invest in your future! https://is.gd/n0l09w Offer expires soon! Become a member today!,1
6phtxiuqf3dks5jd,John Martinez,2013-12-29T00:01:33,DIY Home Decor Ideas,Double your income now! https://is.gd/9wlnsv Offer expires soon! Limited time offer!,1
kgpj2hrnhvq6fn5c,Olivia Jones,2013-11-11T20:36:00,Travel Guide: Exploring Thailand,Interesting video. Become a member today!,0
gtfnoji76v0eetw6,Olivia Brown,2013-12-28T18:55:05,Secrets of Successful Entrepreneurs,You won a prize! https://is.gd/lxr6qt Limited stock available! Join our community!,1
ad4mun5jxmbokgpr,Mia Miller,2013-11-27T06:21:42,Travel Guide: Exploring Thailand,Get exclusive deals! https://tinyurl.com/rpyjz5 Check it out now! Follow me on social media!,1
56exuhnzdazq88g9,William Davis,2013-11-23T20:48:10,Healthy Breakfast Ideas,You won a prize! https://bit.ly/yzomfi Check it out now! Become a member today!,1
53ey1099m8yvey5p,William Garcia,2013-12-09T02:45:19,Beginner's Guide to Investing,Thank you for sharing. Leave a comment below!,0
9tosabkxtyatkeux,John Johnson,2013-11-17T21:16:32,Ultimate Guide to Digital Marketing,"Don't wait, click now! https://tinyurl.com/2x2pzu Limited stock available! Don't miss out!",1
r3dzfhlr72e6irde,Mia Martinez,2013-12-28T02:30:50,The Science of Happiness,Tag someone who needs to see this! https://bit.ly/m4x3z5 Limited stock available! Don't forget to share with your friends!,1
bui09014ij87ejpx,James Johnson,2013-12-23T17:30:14,Discovering Hidden Gems: Local Travel,Tag someone who needs to see this! https://bit.ly/26shkp Check it out now! Become a member today!,1
b0x2uqtpkziueb3g,Mia Martinez,2013-11-29T15:35:06,Secrets of Successful Entrepreneurs,Such an inspiring video! Please like and subscribe!,0
n4woaujnrj8zz1dv,Olivia Miller,2013-11-12T01:25:32,Learn Python Programming from Scratch,"Hurry, offer ends soon! https://is.gd/e7iry2 Check it out now! Leave a comment below!",1
qgvtojixbspwi13r,Ava Brown,2013-11-19T17:15:38,Survival Skills for Outdoor Adventures,Get exclusive deals! https://is.gd/0qama5 Offer expires soon! Claim your reward now!,1
oar3d36xwv2wmai3,Michael Johnson,2013-12-23T16:53:41,10 Tips for Better Productivity,Money-making opportunity! https://is.gd/ht2mbx Check it out now! Become a member today!,1
6lectvt7wucnupe3,Olivia Miller,2013-11-09T13:41:58,The Art of Photography,I learned a lot from this video. Click the link to find out more!,0
pt98ol28k5boyu23,Sophia Miller,2013-12-09T09:09:47,Secrets of Successful Entrepreneurs,I'm impressed! Join our community!,0
kskhug5991yvn6nf,Emma Smith,2013-11-23T17:12:12,Discovering Hidden Gems: Local Travel,You're doing a great job! Let me know your thoughts in the comments!,0
o7iqeip7zwplp73p,William Williams,2013-11-06T21:49:53,Survival Skills for Outdoor Adventures,Make thousands of dollars easily! https://is.gd/tq48xf Offer expires soon! Check out my other videos!,1
4wamqx0kqgx69x2j,Alexander Miller,2013-11-23T04:18:45,Secrets of Successful Entrepreneurs,"Hurry, offer ends soon! https://bit.ly/7hpri5 Check it out now! Please like and subscribe!",1
255mrew1lgjhs02v,Ava Williams,2013-12-19T22:39:50,How to Cook the Perfect Steak,I'm subscribing to your channel! Share this with someone who needs to see it!,0
3hvlz7ltups0qh4r,Ava Rodriguez,2013-12-07T05:09:24,Effective Time Management Strategies,I appreciate your effort in making this video. Tag a friend who needs to watch this!,0
5u3t6pnft0pqzge5,James Miller,2013-11-25T12:06:13,Creative Writing Workshop,I'm subscribing to your channel! Share this with someone who needs to see it!,0
l5nvmh9oz1bmv74e,Sophia Johnson,2013-12-19T18:03:15,Mastering the Basics of Drawing,Great content! Don't forget to share with your friends!,0
n48uovmwhjg5mvti,John Brown,2013-12-29T22:56:26,Understanding Quantum Mechanics,Such an inspiring video! Click the link to find out more!,0
foe8gm5qqmitaif5,Alexander Brown,2013-11-01T13:23:19,Fitness Tips for Beginners,Become a member today! https://tinyurl.com/l42hsy Limited stock available! Don't forget to share with your friends!,1
catfb3zoyff0y2yx,Michael Brown,2013-12-24T07:41:12,Beginner's Guide to Investing,Such an inspiring video! Follow me on social media!,0
csswr681ok2uj4gl,Mia Martinez,2013-12-21T20:40:46,10 Tips for Better Productivity,You don't want to miss this! https://tinyurl.com/huno80 Offer expires soon! Become a member today!,1
skfs16vucz3uetin,James Garcia,2013-12-19T15:30:04,Understanding Quantum Mechanics,Well explained! Subscribe for weekly uploads!,0
8sf9b8i6r1zhwcml,Olivia Davis,2013-11-15T16:29:59,Mastering the Basics of Drawing,Claim your reward now! https://bit.ly/f9x64a Check it out now! Subscribe for weekly uploads!,1
caonc4o9txow6j4y,Olivia Jones,2013-11-30T19:52:24,The Science of Happiness,"Don't wait, click now! https://is.gd/pwfjkp Offer expires soon! Hit the notification bell!",1
j4tegrcjca3k1bj1,James Davis,2013-12-04T11:47:55,The Art of Photography,This deserves more views! Stay tuned for more updates!,0
5sunmwzzsbs9rxgy,Sophia Miller,2013-12-05T07:48:03,Ultimate Guide to Digital Marketing,Get exclusive deals! https://is.gd/wvhzd6 Check it out now! Stay tuned for more updates!,1
azh55ifqmx3skefl,William Brown,2013-12-02T09:41:41,How to Cook the Perfect Steak,I'm subscribing to your channel! Don't miss out!,0
murpq53uuppzk5q1,Michael Davis,2013-11-14T16:12:23,DIY Home Decor Ideas,I'm impressed! Share this with someone who needs to see it!,0
crv5vboywk45op9j,William Williams,2013-12-19T15:39:25,Learn Python Programming from Scratch,Visit our website! https://tinyurl.com/8tpwse Check it out now! Share this with someone who needs to see it!,1
u0msjf78viqzg0sf,John Miller,2013-12-27T07:11:31,Introduction to Meditation,Interesting video. Follow me on social media!,0
s8z9yghmpivd1q0q,Michael Martinez,2013-12-02T01:17:40,The Science of Happiness,This video is very informative. Join our community!,0
kudkayxpkqxz7k5o,John Williams,2013-11-14T15:52:07,Ultimate Guide to Digital Marketing,Well explained! Check out my other videos!,0
i7aw9yjz7doztlhh,Michael Martinez,2013-11-24T06:08:03,How to Cook the Perfect Steak,This video is very informative. Please like and subscribe!,0
ho1s2bv5xercin6t,Ava Smith,2013-12-19T03:36:32,Introduction to Meditation,Interesting video. Join our community!,0
eex97phyrqklovtu,James Smith,2013-11-18T23:45:06,Ultimate Guide to Digital Marketing,Increase your earnings with us! https://bit.ly/wllkmj Offer expires soon! Help me reach 1 million subscribers!,1
c2ydstc72m2gq01a,John Williams,2013-12-15T11:02:45,Fitness Tips for Beginners,I'm impressed! Hit the notification bell!,0
yy89uzs5uyq01afc,William Williams,2013-11-15T02:53:25,Fitness Tips for Beginners,"Very helpful, thank you! Tag a friend who needs to watch this!",0
rfyuvhgalzz8imby,Ava Brown,2013-11-23T06:42:20,Effective Time Management Strategies,Make thousands of dollars easily! https://is.gd/xj53n3 Check it out now! Support my channel!,1
50hlqptm3u5c4o79,Mia Jones,2013-11-20T13:21:35,Creative Writing Workshop,Increase your earnings with us! https://is.gd/jziy8s Check it out now! Join our community!,1
hm6r58o8p750znxi,Olivia Garcia,2013-11-03T05:57:54,The Science of Happiness,You've earned a new subscriber! Spread the word!,0
32p6ytknvbz7t22v,James Williams,2013-12-14T06:19:25,Travel Guide: Exploring Thailand,Get exclusive deals! https://is.gd/n8ol31 Offer expires soon! Let me know your thoughts in the comments!,1
5jt62pqxnar64leo,Sophia Brown,2013-11-04T08:58:18,Survival Skills for Outdoor Adventures,I learned a lot from this video. Follow me on social media!,0
eudzulpxchhjjdqx,John Smith,2013-12-21T04:23:28,Secrets of Successful Entrepreneurs,You've earned a new subscriber! Tag a friend who needs to watch this!,0
iypoz8hu738rdz6e,Michael Miller,2013-11-27T21:45:00,DIY Home Decor Ideas,Claim your reward now! https://bit.ly/88hjym Limited stock available! Spread the word!,1
kxkdhgfcz47m3o18,Olivia Williams,2013-12-30T02:10:29,Healthy Breakfast Ideas,You've earned a new subscriber! Check out my other videos!,0
cxrkc3kn8vajiq5r,Emma Johnson,2013-11-19T00:41:27,Ultimate Guide to Digital Marketing,This video is very informative. Don't miss out!,0
1t252kesw0a8j3zi,Ava Garcia,2013-12-19T07:05:34,Fitness Tips for Beginners,Get exclusive deals! https://bit.ly/ee5ja5 Limited stock available! Let me know your thoughts in the comments!,1
vvz6g61k61pw4z0q,John Smith,2013-11-22T16:44:08,Healthy Breakfast Ideas,"Hurry, offer ends soon! https://is.gd/uoy7by Check it out now! Hit the notification bell!",1
un9fb1m6glm0b2hq,William Garcia,2013-12-31T05:45:02,Ultimate Guide to Digital Marketing,Invest in your future! https://tinyurl.com/19ydvk Check it out now! Subscribe for weekly uploads!,1
q2z72p05uqpng7ij,Olivia Garcia,2013-12-05T14:12:33,Discovering Hidden Gems: Local Travel,"Very helpful, thank you! Follow me on social media!",0
81gsc3lltwvrl56a,Emma Johnson,2013-12-26T11:59:19,Discovering Hidden Gems: Local Travel,Watch this amazing video! https://is.gd/s5nbee Limited stock available! Follow me on social media!,1
zgxkzs2dewul77n1,Ava Davis,2013-11-23T17:26:33,Ultimate Guide to Digital Marketing,You're doing a great job! Spread the word!,0
y8otakozklzhzl0c,Emma Johnson,2013-12-22T09:35:25,Travel Guide: Exploring Thailand,Join our community! https://tinyurl.com/6m0jg5 Check it out now! Become a member today!,1
8q8j6e7g7cdw9x20,Mia Davis,2013-12-14T06:56:48,The Science of Happiness,I'm subscribing to your channel! Subscribe for weekly uploads!,0
55rh3ktqjstny3bh,James Miller,2013-11-04T18:04:19,DIY Home Decor Ideas,Start making money today! https://is.gd/txzxqt Limited stock available! Limited time offer!,1
mdrdxtx9ol7w4xjk,Mia Johnson,2013-12-26T06:16:16,Introduction to Meditation,This changed my perspective! Become a member today!,0
97u75gwjsntgri9q,Olivia Johnson,2013-11-14T04:37:38,10 Tips for Better Productivity,Such an inspiring video! Check out my other videos!,0
f8zc5m2hs61kejxj,Michael Jones,2013-11-10T19:38:30,Secrets of Successful Entrepreneurs,You're doing a great job! Share this with someone who needs to see it!,0
8nbejamc6g275dyn,William Williams,2013-12-07T05:03:03,Healthy Breakfast Ideas,I learned a lot from this video. Share this with someone who needs to see it!,0
l12wa4cw6uzdoo1e,Olivia Miller,2013-12-14T05:59:54,Introduction to Meditation,Visit our website! https://bit.ly/yj6fgh Check it out now! Spread the word!,1
epfv2inzfso073u9,Alexander Davis,2013-12-02T00:57:31,DIY Home Decor Ideas,Well done! Support my channel!,0
skiqmy7gswvmjeo7,James Martinez,2013-11-08T09:26:55,The Art of Photography,Thank you for sharing. Click the link to find out more!,0
r72e3i402m90czbl,Alexander Miller,2013-12-12T01:20:05,Ultimate Guide to Digital Marketing,Well done! Spread the word!,0
v2fehnuqdp7082dq,Ava Davis,2013-11-25T14:41:24,Secrets of Successful Entrepreneurs,Claim your reward now! https://bit.ly/3iafc1 Offer expires soon! Tag a friend who needs to watch this!,1
6tkgs2ygn5g1im0t,Mia Davis,2013-11-07T19:27:46,Effective Time Management Strategies,Limited time offer! https://is.gd/egbzbh Check it out now! Follow me on social media!,1
etjht582jr05p93w,Sophia Miller,2013-11-02T17:13:57,Understanding Quantum Mechanics,Join our community! https://tinyurl.com/ddy2ne Offer expires soon! Let me know your thoughts in the comments!,1
5it7chh2igbedvpw,Alexander Smith,2013-11-09T05:28:11,Survival Skills for Outdoor Adventures,You don't want to miss this! https://is.gd/3hvkpn Limited stock available! Don't forget to share with your friends!,1
x5asifuqan4mxki2,John Davis,2013-11-30T03:50:41,Mastering the Basics of Drawing,I learned a lot from this video. Let me know your thoughts in the comments!,0
b8tl9iydlmedxgpj,John Davis,2013-12-13T16:23:33,Travel Guide: Exploring Thailand,This was exactly what I needed! Share this with someone who needs to see it!,0
h64z1w2p2eojp0k4,Mia Davis,2013-12-29T13:27:12,DIY Home Decor Ideas,Well explained! Don't miss out!,0
883bvy74yiglb3oc,Sophia Williams,2013-11-16T07:15:03,Creative Writing Workshop,Claim your reward now! https://tinyurl.com/fh2h5c Limited stock available! Stay tuned for more updates!,1
pso5e5x6ffz2s46z,Sophia Johnson,2013-12-14T07:00:17,Ultimate Guide to Digital Marketing,Well done! Support my channel!,0
69jf9cbahd58f2qq,Michael Davis,2013-12-23T03:23:21,Fitness Tips for Beginners,Check out my channel! https://tinyurl.com/cfia1l Limited stock available! Follow me on social media!,1
gvznz2pgqzyyt3ss,Emma Rodriguez,2013-12-22T11:11:42,Travel Guide: Exploring Thailand,This was exactly what I needed! Become a member today!,0
czuvttesbjlw1jrc,Ava Garcia,2013-11-23T22:11:31,Beginner's Guide to Investing,Click here for free stuff! https://is.gd/a1yhav Check it out now! Click the link to find out more!,1
dmq64arn1gilg8yq,Mia Davis,2013-12-08T10:11:22,Fitness Tips for Beginners,This video is very informative. Leave a comment below!,0
gt2ts9ewirgf2roc,Michael Johnson,2013-11-04T01:42:17,Understanding Quantum Mechanics,Get rich quick! https://bit.ly/uzagw0 Offer expires soon! Leave a comment below!,1
2lm9aemhgbw130aa,Emma Smith,2013-12-18T11:14:35,Secrets of Successful Entrepreneurs,Click here for free stuff! https://bit.ly/h18f45 Limited stock available! Hit the notification bell!,1
7cekyhwhuvpj9xvq,Michael Garcia,2013-12-04T20:11:48,Secrets of Successful Entrepreneurs,Such an inspiring video! Limited time offer!,0
dx2ilizl55ibd8e7,James Brown,2013-12-07T22:55:31,How to Cook the Perfect Steak,"Hurry, offer ends soon! https://tinyurl.com/g6zjx2 Check it out now! Don't forget to share with your friends!",1
k5o8mhl5jvkxtiil,Mia Jones,2013-12-04T19:22:45,Introduction to Meditation,Subscribe for more content! https://is.gd/cpnvbq Offer expires soon! Hit the notification bell!,1
bvxx10zvbxwot7fe,John Williams,2013-12-22T23:51:08,Travel Guide: Exploring Thailand,Money-making opportunity! https://is.gd/bj85ph Check it out now! Follow me on social media!,1
89zfosihkzytk2af,James Brown,2013-12-14T10:31:10,Effective Time Management Strategies,"Very helpful, thank you! Spread the word!",0
0472xeawycdyhewx,Olivia Davis,2013-11-20T03:46:10,Mastering the Basics of Drawing,Become a member today! https://bit.ly/llq6t9 Offer expires soon! Support my channel!,1
aj3ql7qilivnbr2v,Sophia Garcia,2013-12-23T02:32:11,Healthy Breakfast Ideas,"Don't wait, click now! https://bit.ly/40i55b Offer expires soon! Become a member today!",1
z9y6n9q9sx7vonoi,Michael Johnson,2013-11-09T19:34:47,Survival Skills for Outdoor Adventures,Unlock premium content! https://is.gd/4x3h4q Offer expires soon! Don't miss out!,1
5rtshxjxx8tgjhcw,Emma Rodriguez,2013-12-08T18:32:09,The Art of Photography,Thank you for sharing. Don't miss out!,0
pljqep7k3k72s7vr,Sophia Miller,2013-11-02T21:29:47,Mastering Guitar Techniques,Make thousands of dollars easily! https://bit.ly/znffym Limited stock available! Don't miss out!,1
zfdsdku441bvcial,Emma Smith,2013-11-19T04:56:52,How to Cook the Perfect Steak,Such an inspiring video! Become a member today!,0
h64t624yqsq3jhga,Michael Smith,2013-11-17T08:00:59,Ultimate Guide to Digital Marketing,Check out my channel! https://tinyurl.com/5k5fqt Offer expires soon! Spread the word!,1
0ywmwt6aru279d7r,Olivia Garcia,2013-11-18T00:18:31,Fitness Tips for Beginners,Thank you for sharing. Claim your reward now!,0
ytruk7u47t82n58h,Ava Martinez,2013-12-11T11:06:10,Mastering the Basics of Drawing,I'm subscribing to your channel! Share this with someone who needs to see it!,0
ise4sm1zhd00n2pw,Ava Brown,2013-11-15T01:56:05,Fitness Tips for Beginners,Thank you for sharing. Support my channel!,0
4uxpmxh3jbcc4e2g,John Johnson,2013-12-15T23:38:10,Effective Time Management Strategies,I'm impressed! Let me know your thoughts in the comments!,0
oznubg4mwookqp11,Ava Johnson,2013-12-31T17:34:30,Introduction to Meditation,This deserves more views! Limited time offer!,0
7u5ku86zdmrbqe7r,Alexander Brown,2013-12-22T20:08:45,Fitness Tips for Beginners,Financial freedom is just a click away! https://tinyurl.com/buombe Offer expires soon! Don't miss out!,1
5wmjz0t630ciyiqb,William Johnson,2013-11-15T00:41:44,Mastering the Basics of Drawing,Become a member today! https://tinyurl.com/fv8rfx Offer expires soon! Hit the notification bell!,1
